"SHORT_CODE","START_DATE","EVENT_TYPE","CALL_TYPE","SUBSCRIBER_TYPE","KEYWORD","NB_TAXATION","AMOUNT"
"216855193",26/05/2026,"75","VAS","HYB","_N",61,854
"2168000",26/05/2026,"74","VAS","HYB","qe3",103,5665
"2168000",26/05/2026,"74","VAS","HYB","cpt",42,231
"2168000",26/05/2026,"74","VAS","HYB","raf1",40,20
"21685580",26/05/2026,"74","VAS","HYB","_N",10,15
"2168000",26/05/2026,"74","VAS","HYB","sh2",5,7495
"21685999",26/05/2026,"74","VAS","PREPAID","_N",8,1152
"2168000",26/05/2026,"74","VAS","PREPAID","viu2",1,25
"2168000",26/05/2026,"74","VAS","HYB","se2",1,7
"2168000",27/05/2026,"74","VAS","PREPAID","bus1",5900,3540
"2168000",27/05/2026,"74","VAS","PREPAID","tts",4852,2426
"2168000",27/05/2026,"74","VAS","PREPAID","fig",9151,503305
"21685220",27/05/2026,"75","VAS","HYB","_N",340,136
"21685351",27/05/2026,"75","VAS","PREPAID","_N",1046,7322
"2168000",27/05/2026,"74","VAS","PREPAID","esp",2517,12585
"2168000",27/05/2026,"74","VAS","HYB","mb1",4603,23015
"2168000",27/05/2026,"74","VAS","PREPAID","esl1",3405,17025
"2168000",27/05/2026,"74","VAS","HYB","esl1",392,196
"2168000",27/05/2026,"74","VAS","PREPAID","dst",88,22
"2168000",27/05/2026,"74","VAS","HYB","elj1",134,536
"2168000",27/05/2026,"74","VAS","HYB","qe3",105,5775
"21685857",27/05/2026,"75","VAS","HYB","_N",142,994
"2168000",27/05/2026,"74","VAS","HYB","raf1",35,175
"2168000",27/05/2026,"74","VAS","HYB","sw1",181,1086
"2168000",27/05/2026,"74","VAS","PREPAID","sh2",14,20986
"21685988",27/05/2026,"74","VAS","HYB","_N",11,165
"2168000",27/05/2026,"74","VAS","PREPAID","nj3",20,40
"21685580",27/05/2026,"74","VAS","PREPAID","_N",9,135
"21685353",27/05/2026,"74","VAS","PREPAID","_N",6,9
"21685198",27/05/2026,"75","VAS","HYB","_N",187,935
"2168000",27/05/2026,"74","VAS","PREPAID","vib1",7,35
"2168000",28/05/2026,"74","VAS","PREPAID","raf",12800,6400
"2168000",28/05/2026,"74","VAS","PREPAID","ww",14610,7305
"2168000",28/05/2026,"74","VAS","PREPAID","9is",7548,26418
"2168000",28/05/2026,"74","VAS","PREPAID","nj1",2333,4666
"21685515",28/05/2026,"75","VAS","PREPAID","_N",4163,228965
"2168590602",28/05/2026,"75","VAS","PREPAID","_N",9529,47645
"216855201",28/05/2026,"75","VAS","HYB","_N",1606,803
"2168000",28/05/2026,"74","VAS","HYB","plw1",4050,2025
"216853771",28/05/2026,"75","VAS","PREPAID","_N",4102,14357
"2168000",28/05/2026,"74","VAS","PREPAID","too1",645,3225
"2168000",28/05/2026,"74","VAS","PREPAID","kow3",9468,56808
"2168000",28/05/2026,"74","VAS","HYB","kow",1418,8508
"2168560601",28/05/2026,"75","VAS","HYB","_N",166,747
"21685856",28/05/2026,"75","VAS","HYB","_N",234,1638
"2168000",28/05/2026,"74","VAS","PREPAID","ra1",3497,17485
"2168000",28/05/2026,"74","VAS","HYB","mb1",4139,20695
"216855193",28/05/2026,"75","VAS","PREPAID","_N",3668,51352
"2168000",28/05/2026,"74","VAS","HYB","ab1",163,815
"2168000",28/05/2026,"74","VAS","PREPAID","dse",145,3625
"2168590604",28/05/2026,"75","VAS","HYB","_N",91,5642
"21685151",28/05/2026,"74","VAS","PREPAID","_N",5,5
"2168000",28/05/2026,"74","VAS","PREPAID","dst",61,1525
"2168000",28/05/2026,"74","VAS","HYB","9is",202,707
"21685085",28/05/2026,"74","VAS","HYB","_N",10,144
"2168000",28/05/2026,"74","VAS","HYB","smt1",731,25585
"2168000",28/05/2026,"74","VAS","PREPAID","qe4",54,216
"21685510",28/05/2026,"74","VAS","HYB","_N",4,8
"2168000",28/05/2026,"74","VAS","PREPAID","mo2",1,35
"2168000",28/05/2026,"74","VAS","HYB","dsc",3,75
"2168000",29/05/2026,"74","VAS","PREPAID","tj",4161,187245
"2168000",29/05/2026,"74","VAS","PREPAID","ww",14543,72715
"2168000",29/05/2026,"74","VAS","PREPAID","fig",8252,45386
"2168590602",29/05/2026,"75","VAS","PREPAID","_N",10426,5213
"21685198",29/05/2026,"75","VAS","PREPAID","_N",2992,1496
"21685857",29/05/2026,"75","VAS","PREPAID","_N",3937,27559
"2168000",29/05/2026,"74","VAS","HYB","sw1",169,1014
"21685856",29/05/2026,"75","VAS","HYB","_N",232,1624
"21685085",29/05/2026,"74","VAS","PREPAID","_N",415,5976
"21685008",29/05/2026,"75","VAS","PREPAID","_N",609,15225
"2168000",29/05/2026,"74","VAS","PREPAID","taw2",19,665
"2168000",29/05/2026,"74","VAS","HYB","viu1",199,995
"2168000",29/05/2026,"74","VAS","HYB","fig2",142,781
"2168000",29/05/2026,"74","VAS","HYB","elj1",109,436
"21685001",29/05/2026,"75","VAS","HYB","_N",87,2175
"216855195",29/05/2026,"75","VAS","PREPAID","_N",3,75
"2168000",29/05/2026,"74","VAS","HYB","qe1",9,63
"2168000",29/05/2026,"74","VAS","HYB","too1",26,13
"2168000",29/05/2026,"74","VAS","PREPAID","sh2",11,16489
"2168000",29/05/2026,"74","VAS","PREPAID","nj3",4,8
"21685555",29/05/2026,"74","VAS","HYB","_N",1,9
"216855201",30/05/2026,"75","VAS","PREPAID","_N",12010,6005
"216853771",30/05/2026,"75","VAS","PREPAID","_N",3961,138635
"21685220",30/05/2026,"75","VAS","PREPAID","_N",8626,34504
"2168000",30/05/2026,"74","VAS","PREPAID","taw1",5712,34272
"2168000",30/05/2026,"74","VAS","PREPAID","ww",14865,74325
"21685001",30/05/2026,"75","VAS","PREPAID","_N",1342,3355
"2168590603",30/05/2026,"75","VAS","PREPAID","_N",3970,24614
"2168000",30/05/2026,"74","VAS","PREPAID","ouk1",7486,3743
"2168000",30/05/2026,"74","VAS","HYB","kow",1456,8736
"2168000",30/05/2026,"74","VAS","PREPAID","plw1",19668,9834
"2168000",30/05/2026,"74","VAS","PREPAID","exs1",560,336
"2168000",30/05/2026,"74","VAS","PREPAID","ajw1",4797,28782
"21685098",30/05/2026,"75","VAS","PREPAID","_N",7979,359055
"2168000",30/05/2026,"74","VAS","HYB","bus1",1649,9894
"2168000",30/05/2026,"74","VAS","PREPAID","tj",4023,181035
"2168000",30/05/2026,"74","VAS","HYB","tts",201,1005
"2168000",30/05/2026,"74","VAS","PREPAID","fof1",775,5425
"2168000",30/05/2026,"74","VAS","HYB","smt1",747,26145
"21685008",30/05/2026,"75","VAS","PREPAID","_N",688,172
"2168000",30/05/2026,"74","VAS","HYB","fig",428,2354
"2168000",30/05/2026,"74","VAS","PREPAID","sw2",54,324
"21685005",30/05/2026,"74","VAS","HYB","_N",1,95
"21685353",30/05/2026,"74","VAS","PREPAID","_N",6,9
"2168000",30/05/2026,"74","VAS","HYB","nj2",4,28
"2168000",30/05/2026,"74","VAS","HYB","qe4",1,4
"21685220",31/05/2026,"75","VAS","PREPAID","_N",7867,31468
"2168000",31/05/2026,"74","VAS","HYB","esp",155,775
"2168000",31/05/2026,"74","VAS","PREPAID","cpr",9276,27828
"216855201",31/05/2026,"75","VAS","HYB","_N",1486,743
"2168000",31/05/2026,"74","VAS","HYB","ouk1",2041,10205
"2168000",31/05/2026,"74","VAS","HYB","tth",62,279
"2168000",31/05/2026,"74","VAS","HYB","taw1",804,4824
"2168000",31/05/2026,"74","VAS","HYB","fig",399,21945
"2168000",31/05/2026,"74","VAS","PREPAID","esp",2039,10195
"216855193",31/05/2026,"75","VAS","PREPAID","_N",3119,43666
"2168560603",31/05/2026,"75","VAS","HYB","_N",209,9405
"2168590604",31/05/2026,"75","VAS","HYB","_N",75,465
"21685353",31/05/2026,"75","VAS","HYB","_N",512,1536
"2168000",31/05/2026,"74","VAS","PREPAID","ds",891,40095
"2168000",31/05/2026,"74","VAS","PREPAID","sw2",103,618
"2168000",31/05/2026,"74","VAS","HYB","qe3",90,495
"21685510",31/05/2026,"74","VAS","PREPAID","_N",29,58
"2168000",31/05/2026,"74","VAS","PREPAID","dsc",17,425
"2168000",31/05/2026,"74","VAS","HYB","sh1",5,4495
"2168000",31/05/2026,"74","VAS","HYB","nj2",8,56
"21685005",31/05/2026,"74","VAS","HYB","_N",1,95
"2168000",31/05/2026,"74","VAS","PREPAID","sh1",6,5394
"2168000",01/05/2026,"74","VAS","PREPAID","9is",7093,248255
"2168590601",01/05/2026,"75","VAS","HYB","_N",851,4255
"21685098",01/05/2026,"75","VAS","HYB","_N",1164,5238
"2168560602",01/05/2026,"75","VAS","PREPAID","_N",3586,16137
"2168000",01/05/2026,"74","VAS","PREPAID","lig1",4544,2272
"2168000",01/05/2026,"74","VAS","PREPAID","sw1",7192,43152
"2168000",01/05/2026,"74","VAS","HYB","ww",1528,764
"2168000",01/05/2026,"74","VAS","PREPAID","cf",4379,21895
"21685515",01/05/2026,"75","VAS","PREPAID","_N",3427,188485
"216855201",01/05/2026,"75","VAS","HYB","_N",2195,10975
"21685085",01/05/2026,"74","VAS","PREPAID","_N",423,60912
"2168000",01/05/2026,"74","VAS","PREPAID","esl1",2680,1340
"2168000",01/05/2026,"74","VAS","PREPAID","qe2",240,144
"2168000",01/05/2026,"74","VAS","PREPAID","mel1",1468,6606
"2168000",01/05/2026,"74","VAS","HYB","tth",96,432
"2168000",01/05/2026,"74","VAS","HYB","cpr",852,2556
"2168000",01/05/2026,"74","VAS","PREPAID","cpt",461,25355
"2168000",01/05/2026,"74","VAS","HYB","viu1",226,113
"2168000",01/05/2026,"74","VAS","HYB","esp",250,125
"216855194",01/05/2026,"75","VAS","PREPAID","_N",201,15075
"2168000",01/05/2026,"74","VAS","PREPAID","ms",2,9
"21685008",01/05/2026,"75","VAS","HYB","_N",71,1775
"2168000",01/05/2026,"74","VAS","PREPAID","dst",37,925
"21685555",01/05/2026,"74","VAS","PREPAID","_N",9,81
"2168000",01/05/2026,"74","VAS","PREPAID","taw2",12,42
"2168000",01/05/2026,"74","VAS","HYB","se2",7,49
"21685220",02/05/2026,"75","VAS","PREPAID","_N",9000,3600
"21685999",02/05/2026,"74","VAS","PREPAID","_N",18,2592
"2168000",02/05/2026,"74","VAS","PREPAID","ww",13274,6637
"21685353",02/05/2026,"75","VAS","HYB","_N",524,1572
"216853771",02/05/2026,"75","VAS","HYB","_N",904,3164
"2168560603",02/05/2026,"75","VAS","HYB","_N",269,12105
"216855201",02/05/2026,"75","VAS","HYB","_N",1814,907
"2168000",02/05/2026,"74","VAS","PREPAID","tth",1074,4833
"2168000",02/05/2026,"74","VAS","PREPAID","fof1",686,4802
"2168000",02/05/2026,"74","VAS","PREPAID","se1",5429,38003
"2168000",02/05/2026,"74","VAS","PREPAID","dsa",101,4545
"2168000",02/05/2026,"74","VAS","PREPAID","nj2",66,462
"2168000",02/05/2026,"74","VAS","PREPAID","qe2",108,648
"216855195",02/05/2026,"75","VAS","PREPAID","_N",5,125
"2168000",02/05/2026,"74","VAS","PREPAID","est1",520,234
"216855194",02/05/2026,"75","VAS","PREPAID","_N",159,11925
"2168000",02/05/2026,"74","VAS","PREPAID","sw2",28,168
"21685001",01/05/2026,"74","VAS","PREPAID","_N",1,5
"2168000",02/05/2026,"74","VAS","HYB","se2",4,28
"2168000",01/05/2026,"74","VAS","PREPAID","vib1",2,1
"2168000",01/05/2026,"74","VAS","PREPAID","viu3",1,8
"2168000",01/05/2026,"74","VAS","HYB","qe2",1,6
"2168000",03/05/2026,"74","VAS","PREPAID","plw1",19507,97535
"2168000",03/05/2026,"74","VAS","PREPAID","mb1",36513,182565
"2168000",03/05/2026,"74","VAS","PREPAID","kow3",9084,54504
"2168000",03/05/2026,"74","VAS","PREPAID","ajw2",103,618
"2168590601",03/05/2026,"75","VAS","PREPAID","_N",8198,4099
"21685198",03/05/2026,"75","VAS","PREPAID","_N",2599,12995
"2168000",03/05/2026,"74","VAS","PREPAID","nj1",3398,6796
"2168000",03/05/2026,"74","VAS","PREPAID","tth",1028,4626
"2168000",03/05/2026,"74","VAS","HYB","se1",1136,7952
"2168000",03/05/2026,"74","VAS","PREPAID","qe2",274,1644
"2168000",03/05/2026,"74","VAS","HYB","9is",235,8225
"2168000",03/05/2026,"74","VAS","PREPAID","est1",400,180
"2168000",03/05/2026,"74","VAS","HYB","mo1",108,648
"2168000",03/05/2026,"74","VAS","HYB","nj2",2,14
"2168000",03/05/2026,"74","VAS","HYB","tth",63,2835
"21685012",02/05/2026,"74","VAS","PREPAID","_N",3,108
"21685351",03/05/2026,"75","VAS","HYB","_N",112,784
"2168000",03/05/2026,"74","VAS","HYB","elj1",176,704
"21685353",03/05/2026,"74","VAS","PREPAID","_N",14,21
"21685085",03/05/2026,"74","VAS","HYB","_N",23,3312
"2168000",02/05/2026,"74","VAS","PREPAID","se2",8,56
"2168000",02/05/2026,"74","VAS","HYB","est1",13,585
"21685353",02/05/2026,"74","VAS","PREPAID","_N",3,45
"21685580",03/05/2026,"74","VAS","PREPAID","_N",14,21
"216855202",03/05/2026,"75","VAS","PREPAID","_N",1,35
"21685510",03/05/2026,"74","VAS","HYB","_N",1,2
"2168000",03/05/2026,"74","VAS","HYB","taw2",2,7
"2168000",03/05/2026,"74","VAS","HYB","mo2",1,35
"2168000",04/05/2026,"74","VAS","HYB","kow2",405,243
"2168000",04/05/2026,"74","VAS","PREPAID","tts",3696,1848
"2168000",04/05/2026,"74","VAS","PREPAID","ab1",4656,2328
"2168000",04/05/2026,"74","VAS","HYB","plw1",4315,21575
"2168000",04/05/2026,"74","VAS","PREPAID","cf",4461,22305
"2168000",04/05/2026,"74","VAS","PREPAID","raf",13132,6566
"2168000",04/05/2026,"74","VAS","PREPAID","ouk1",7693,38465
"21685220",04/05/2026,"75","VAS","PREPAID","_N",8692,34768
"216855193",04/05/2026,"75","VAS","PREPAID","_N",3279,45906
"2168590601",04/05/2026,"75","VAS","HYB","_N",606,303
"2168000",04/05/2026,"74","VAS","PREPAID","raf1",918,459
"2168000",04/05/2026,"74","VAS","PREPAID","foo1",173,7785
"2168000",04/05/2026,"74","VAS","HYB","est1",30,135
"2168000",04/05/2026,"74","VAS","PREPAID","qe1",186,1302
"21685580",04/05/2026,"74","VAS","HYB","_N",16,24
"2168560603",04/05/2026,"75","VAS","HYB","_N",246,1107
"2168000",04/05/2026,"74","VAS","PREPAID","too1",761,3805
"21685198",04/05/2026,"75","VAS","HYB","_N",173,865
"2168000",04/05/2026,"74","VAS","HYB","nj2",2,14
"2168000",04/05/2026,"74","VAS","HYB","sh1",4,3596
"21685940",04/05/2026,"74","VAS","PREPAID","_N",1,9
"21685804",04/05/2026,"74","VAS","HYB","_N",1,144
"2168000",04/05/2026,"74","VAS","PREPAID","kid2",2,18
"2168000",05/05/2026,"74","VAS","PREPAID","plw1",21162,10581
"2168000",05/05/2026,"74","VAS","PREPAID","fig",8165,449075
"2168000",05/05/2026,"74","VAS","HYB","bus1",1442,8652
"2168000",05/05/2026,"74","VAS","PREPAID","kow2",6850,4110
"2168000",05/05/2026,"74","VAS","PREPAID","bus1",5911,35466
"2168590603",05/05/2026,"75","VAS","PREPAID","_N",3889,241118
"2168000",05/05/2026,"74","VAS","PREPAID","taw1",6185,3711
"21685353",05/05/2026,"75","VAS","HYB","_N",455,1365
"2168000",05/05/2026,"74","VAS","PREPAID","gm",10087,40348
"21685085",05/05/2026,"74","VAS","PREPAID","_N",282,40608
"2168000",05/05/2026,"74","VAS","HYB","cpr",613,1839
"2168000",05/05/2026,"74","VAS","HYB","fof1",80,56
"2168000",05/05/2026,"74","VAS","HYB","sw1",189,1134
"21685555",05/05/2026,"74","VAS","PREPAID","_N",8,72
"21685510",05/05/2026,"74","VAS","HYB","_N",14,28
"2168000",05/05/2026,"74","VAS","PREPAID","sh1",6,5394
"2168000",05/05/2026,"74","VAS","HYB","mo2",1,35
"2168000",06/05/2026,"74","VAS","PREPAID","raf",13283,66415
"2168000",06/05/2026,"74","VAS","HYB","bus1",1422,8532
"2168000",06/05/2026,"74","VAS","PREPAID","too1",713,3565
"2168000",06/05/2026,"74","VAS","PREPAID","ww",13149,65745
"2168000",06/05/2026,"74","VAS","PREPAID","ajw1",5419,32514
"216855201",06/05/2026,"75","VAS","HYB","_N",626,313
"2168000",06/05/2026,"74","VAS","PREPAID","qe1",175,1225
"2168000",06/05/2026,"74","VAS","PREPAID","esl1",2931,14655
"2168000",06/05/2026,"74","VAS","HYB","ra1",312,156
"2168000",06/05/2026,"74","VAS","HYB","tj",564,2538
"21685353",06/05/2026,"75","VAS","HYB","_N",349,1047
"2168560602",06/05/2026,"75","VAS","HYB","_N",308,1386
"2168590603",06/05/2026,"75","VAS","HYB","_N",164,10168
"2168000",06/05/2026,"74","VAS","HYB","gm",173,692
"2168000",06/05/2026,"74","VAS","HYB","ajw1",87,522
"2168000",06/05/2026,"74","VAS","HYB","nj2",4,28
"2168590604",06/05/2026,"75","VAS","HYB","_N",76,4712
"2168000",06/05/2026,"74","VAS","PREPAID","ms",3,135
"2168000",06/05/2026,"74","VAS","PREPAID","se2",3,21
"2168000",06/05/2026,"74","VAS","HYB","sw2",1,6
"2168000",06/05/2026,"74","VAS","PREPAID","kid2",1,9
"2168000",07/05/2026,"74","VAS","PREPAID","kow",27430,16458
"21685875",07/05/2026,"75","VAS","HYB","_N",526,4208
"2168000",07/05/2026,"74","VAS","PREPAID","ra1",3335,16675
"2168000",07/05/2026,"74","VAS","PREPAID","lig1",4418,2209
"2168000",07/05/2026,"74","VAS","PREPAID","cpr",9651,28953
"21685856",07/05/2026,"75","VAS","PREPAID","_N",4640,3248
"21685085",07/05/2026,"74","VAS","PREPAID","_N",274,39456
"2168000",07/05/2026,"74","VAS","HYB","kow2",359,2154
"2168000",07/05/2026,"74","VAS","HYB","taw1",647,3882
"2168560602",07/05/2026,"75","VAS","HYB","_N",324,1458
"21685857",07/05/2026,"75","VAS","HYB","_N",75,525
"21685008",07/05/2026,"75","VAS","HYB","_N",60,15
"21685580",07/05/2026,"74","VAS","HYB","_N",32,48
"2168000",07/05/2026,"74","VAS","HYB","est1",20,9
"2168000",07/05/2026,"74","VAS","HYB","cpt",28,154
"21685555",07/05/2026,"74","VAS","PREPAID","_N",12,108
"2168000",07/05/2026,"74","VAS","HYB","nj2",3,21
"2168000",07/05/2026,"74","VAS","PREPAID","vib1",3,15
"21685804",07/05/2026,"74","VAS","PREPAID","_N",1,144
"2168000",07/05/2026,"74","VAS","PREPAID","kid2",1,9
"2168000",08/05/2026,"74","VAS","PREPAID","fig",7801,429055
"2168000",08/05/2026,"74","VAS","PREPAID","smt1",10325,361375
"2168000",08/05/2026,"74","VAS","HYB","plw1",3839,19195
"2168590602",08/05/2026,"75","VAS","HYB","_N",1052,526
"2168560602",08/05/2026,"75","VAS","PREPAID","_N",3759,169155
"21685857",08/05/2026,"75","VAS","PREPAID","_N",3825,26775
"2168000",08/05/2026,"74","VAS","PREPAID","ds",418,1881
"2168590603",08/05/2026,"75","VAS","HYB","_N",214,13268
"21685008",08/05/2026,"75","VAS","PREPAID","_N",999,24975
"21685198",08/05/2026,"75","VAS","PREPAID","_N",2970,1485
"2168000",08/05/2026,"74","VAS","HYB","rtt1",752,3384
"21685008",08/05/2026,"75","VAS","HYB","_N",87,2175
"21685351",08/05/2026,"75","VAS","HYB","_N",112,784
"2168000",08/05/2026,"74","VAS","HYB","exs1",50,30
"2168000",08/05/2026,"74","VAS","HYB","ds",60,27
"2168000",08/05/2026,"74","VAS","PREPAID","dst",44,11
"21685008",07/05/2026,"74","VAS","PREPAID","_N",1,5
"2168000",08/05/2026,"74","VAS","PREPAID","taw2",15,525
"21685198",08/05/2026,"75","VAS","HYB","_N",164,82
"21685580",08/05/2026,"74","VAS","PREPAID","_N",28,42
"21685940",08/05/2026,"74","VAS","PREPAID","_N",2,18
"2168000",08/05/2026,"74","VAS","HYB","nj3",1,2
"2168000",08/05/2026,"74","VAS","HYB","nj2",5,35
"2168000",08/05/2026,"74","VAS","PREPAID","vib1",4,2
"2168000",08/05/2026,"74","VAS","HYB","sh1",1,899
"2168000",09/05/2026,"74","VAS","PREPAID","ouk1",7379,36895
"2168000",09/05/2026,"74","VAS","PREPAID","ab1",4482,2241
"2168000",09/05/2026,"74","VAS","PREPAID","bus1",5628,33768
"2168000",09/05/2026,"74","VAS","PREPAID","exs1",413,2478
"2168000",09/05/2026,"74","VAS","PREPAID","lig1",4288,2144
"2168590601",09/05/2026,"75","VAS","PREPAID","_N",9628,4814
"216855201",09/05/2026,"75","VAS","HYB","_N",1446,723
"2168000",09/05/2026,"74","VAS","HYB","fof1",81,567
"2168000",09/05/2026,"74","VAS","HYB","mb1",3966,1983
"2168000",09/05/2026,"74","VAS","PREPAID","esp",2260,1130
"2168000",09/05/2026,"74","VAS","HYB","9is",204,714
"2168000",09/05/2026,"74","VAS","PREPAID","qe1",188,1316
"21685999",09/05/2026,"74","VAS","PREPAID","_N",27,3888
"21685198",09/05/2026,"75","VAS","HYB","_N",149,745
"2168000",09/05/2026,"74","VAS","PREPAID","dsc",17,425
"2168000",09/05/2026,"74","VAS","PREPAID","ajw2",42,252
"2168000",09/05/2026,"74","VAS","PREPAID","se2",6,42
"2168000",09/05/2026,"74","VAS","PREPAID","ms",1,45
"2168000",09/05/2026,"74","VAS","PREPAID","exs2",2,7
"2168000",09/05/2026,"74","VAS","HYB","dsa",14,63
"2168560604",09/05/2026,"75","VAS","PREPAID","_N",1,5
"21685353",10/05/2026,"75","VAS","HYB","_N",385,1155
"2168000",10/05/2026,"74","VAS","HYB","plw1",3722,1861
"2168000",10/05/2026,"74","VAS","PREPAID","ra1",2975,14875
"2168000",10/05/2026,"74","VAS","PREPAID","taw1",5336,32016
"2168000",10/05/2026,"74","VAS","PREPAID","fig2",1381,75955
"2168000",10/05/2026,"74","VAS","PREPAID","qe3",4403,242165
"2168000",10/05/2026,"74","VAS","PREPAID","too1",626,313
"2168000",10/05/2026,"74","VAS","HYB","se1",824,5768
"2168000",10/05/2026,"74","VAS","PREPAID","9is",6671,233485
"21685515",10/05/2026,"75","VAS","HYB","_N",387,21285
"2168000",10/05/2026,"74","VAS","PREPAID","dse",172,43
"2168000",10/05/2026,"74","VAS","PREPAID","qe1",159,1113
"2168000",10/05/2026,"74","VAS","HYB","tth",50,225
"2168000",10/05/2026,"74","VAS","HYB","kow",1037,6222
"2168000",10/05/2026,"74","VAS","PREPAID","exs2",4,14
"2168000",10/05/2026,"74","VAS","PREPAID","se2",15,105
"2168000",10/05/2026,"74","VAS","PREPAID","qe2",50,30
"2168000",10/05/2026,"74","VAS","HYB","qe2",14,84
"2168000",10/05/2026,"74","VAS","HYB","dsa",26,117
"21685988",10/05/2026,"74","VAS","HYB","_N",9,135
"2168000",10/05/2026,"74","VAS","HYB","cpt",22,121
"21685999",10/05/2026,"74","VAS","PREPAID","_N",11,1584
"21685875",10/05/2026,"75","VAS","HYB","_N",1,8
"216855195",10/05/2026,"75","VAS","PREPAID","_N",2,5
"2168000",11/05/2026,"74","VAS","PREPAID","taw1",5926,35556
"2168560601",11/05/2026,"75","VAS","PREPAID","_N",4770,21465
"2168000",11/05/2026,"74","VAS","PREPAID","rtt1",13635,613575
"2168000",11/05/2026,"74","VAS","HYB","bus1",1257,7542
"2168000",11/05/2026,"74","VAS","PREPAID","viu1",1793,8965
"21685856",11/05/2026,"75","VAS","PREPAID","_N",3964,27748
"2168000",11/05/2026,"74","VAS","PREPAID","exs1",453,2718
"2168000",11/05/2026,"74","VAS","HYB","gm",159,636
"2168000",11/05/2026,"74","VAS","HYB","esl1",314,157
"21685515",11/05/2026,"75","VAS","HYB","_N",391,21505
"21685001",11/05/2026,"75","VAS","PREPAID","_N",765,19125
"2168000",11/05/2026,"74","VAS","HYB","elj1",116,464
"21685220",11/05/2026,"75","VAS","HYB","_N",278,1112
"2168000",11/05/2026,"74","VAS","PREPAID","foo1",172,774
"2168000",11/05/2026,"74","VAS","HYB","qe3",93,5115
"2168000",11/05/2026,"74","VAS","HYB","kid1",50,225
"2168590604",11/05/2026,"75","VAS","HYB","_N",73,4526
"21685580",11/05/2026,"74","VAS","HYB","_N",11,165
"2168000",11/05/2026,"74","VAS","HYB","cpt",23,1265
"2168000",11/05/2026,"74","VAS","PREPAID","exs2",2,7
"2168000",11/05/2026,"74","VAS","HYB","mo2",1,35
"2168000",12/05/2026,"74","VAS","PREPAID","kow",27118,162708
"2168000",12/05/2026,"74","VAS","PREPAID","cpt",380,209
"2168000",12/05/2026,"74","VAS","PREPAID","lig1",4305,21525
"2168560603",12/05/2026,"75","VAS","HYB","_N",197,8865
"2168000",12/05/2026,"74","VAS","PREPAID","tth",1057,47565
"2168000",12/05/2026,"74","VAS","PREPAID","foo1",171,7695
"2168590604",12/05/2026,"75","VAS","HYB","_N",71,4402
"2168560601",12/05/2026,"75","VAS","HYB","_N",116,522
"2168000",12/05/2026,"74","VAS","HYB","too1",22,11
"21685001",12/05/2026,"75","VAS","HYB","_N",60,15
"2168000",12/05/2026,"74","VAS","PREPAID","dsa",20,90
"2168000",12/05/2026,"74","VAS","PREPAID","dsc",13,325
"2168000",12/05/2026,"74","VAS","HYB","tth",45,2025
"2168000",11/05/2026,"74","VAS","HYB","se2",1,7
"2168000",12/05/2026,"74","VAS","HYB","taw2",2,7
