"SHORT_CODE","START_DATE","EVENT_TYPE","CALL_TYPE","EVENT_STATUS","SUBSCRIBER_TYPE","KEYWORD","NB_TAXATION"
"21685098",21/05/2026,"75","VAS","Success","HYB","_N",814
"2168000",21/05/2026,"74","VAS","Success","POSTPAID","fof1",5
"21685051",21/05/2026,"75","VAS","Success","PREPAID","_N",1859
"2168560602",21/05/2026,"75","VAS","Success","HYB","_N",319
"21685353",21/05/2026,"75","VAS","Success","HYB","_N",504
"21685666",21/05/2026,"74","VAS","Success","HYB","_N",5
"21685351",21/05/2026,"75","VAS","Success","PREPAID","_N",1070
"21685285",21/05/2026,"74","VAS","Success","HYB","_N",5
"21685008",21/05/2026,"75","VAS","Success","PREPAID","_N",425
"2168000",21/05/2026,"74","VAS","Success","HYB","nj3",1
"21685012",21/05/2026,"74","VAS","Success","PREPAID","_N",1
"2168000",22/05/2026,"74","VAS","Success","PREPAID","ra1",3955
"2168000",22/05/2026,"74","VAS","Success","HYB","cf",280
"21685198",22/05/2026,"75","VAS","Success","PREPAID","_N",3059
"2168000",22/05/2026,"74","VAS","Success","HYB","cpt",30
"2168000",22/05/2026,"74","VAS","Success","PREPAID","mel1",2176
"2168000",22/05/2026,"74","VAS","Success","HYB","mel1",39
"2168000",21/05/2026,"74","VAS","Success","PREPAID","exs2",2
"2168000",22/05/2026,"74","VAS","Success","POSTPAID","se1",1
"2168000",22/05/2026,"74","VAS","Success","HYB","nj1",59
"21685051",22/05/2026,"75","VAS","Success","PREPAID","_N",1613
"21685515",22/05/2026,"75","VAS","Success","HYB","_N",471
"21685353",22/05/2026,"74","VAS","Success","PREPAID","_N",9
"2168000",22/05/2026,"74","VAS","Success","PREPAID","nj3",11
"2168000",22/05/2026,"74","VAS","Success","HYB","dsc",4
"21687420",22/05/2026,"74","VAS","Success","PREPAID","_N",1
"21685008",22/05/2026,"75","VAS","Success","HYB","_N",61
"2168000",22/05/2026,"74","VAS","Success","HYB","nj3",5
"216855194",22/05/2026,"75","VAS","Success","HYB","_N",3
"2168000",22/05/2026,"74","VAS","Success","HYB","taw2",1
"21685151",22/05/2026,"74","VAS","Success","PREPAID","_N",3
"21687920",22/05/2026,"74","VAS","Success","PREPAID","_N",1
"2168000",23/05/2026,"74","VAS","Success","PREPAID","cf",5812
"2168000",23/05/2026,"74","VAS","Success","PREPAID","tj",4332
"2168000",23/05/2026,"74","VAS","Success","PREPAID","plw1",21651
"2168000",23/05/2026,"74","VAS","Success","PREPAID","ajw1",5883
"2168000",23/05/2026,"74","VAS","Success","PREPAID","ouk1",8124
"2168000",23/05/2026,"74","VAS","Success","HYB","ra1",319
"2168000",23/05/2026,"74","VAS","Success","PREPAID","nj1",3754
"2168000",23/05/2026,"74","VAS","Success","POSTPAID","fig",5
"2168590603",23/05/2026,"75","VAS","Success","HYB","_N",273
"2168000",23/05/2026,"74","VAS","Success","HYB","exs1",43
"2168000",23/05/2026,"74","VAS","Success","HYB","elj1",120
"2168000",23/05/2026,"74","VAS","Success","PREPAID","fof1",949
"2168000",23/05/2026,"74","VAS","Success","HYB","too1",24
"2168000",23/05/2026,"74","VAS","Success","HYB","dsc",4
"2168000",23/05/2026,"74","VAS","Success","POSTPAID","kow3",2
"21685515",23/05/2026,"75","VAS","Success","HYB","_N",469
"2161810",23/05/2026,"74","VAS","Success","HYB","_N",3
"21685285",23/05/2026,"74","VAS","Success","PREPAID","_N",10
"2168000",23/05/2026,"74","VAS","Success","POSTPAID","viu1",3
"21685351",23/05/2026,"75","VAS","Success","PREPAID","_N",1018
"21685940",23/05/2026,"74","VAS","Success","HYB","_N",1
"21685001",23/05/2026,"75","VAS","Success","HYB","_N",55
"2168000",23/05/2026,"74","VAS","Success","POSTPAID","lig1",4
"2168000",23/05/2026,"74","VAS","Success","HYB","nj3",2
"2168000",24/05/2026,"74","VAS","Success","PREPAID","ajw1",5304
"2168000",24/05/2026,"74","VAS","Success","HYB","tj",634
"2168000",24/05/2026,"74","VAS","Success","PREPAID","exs1",545
"2168000",24/05/2026,"74","VAS","Success","PREPAID","qe3",4703
"2168000",24/05/2026,"74","VAS","Success","PREPAID","bus1",5968
"2168000",24/05/2026,"74","VAS","Success","POSTPAID","mb1",51
"2168000",24/05/2026,"74","VAS","Success","PREPAID","raf1",923
"21685401",23/05/2026,"74","VAS","Success","PREPAID","_N",1
"21685085",24/05/2026,"74","VAS","Success","PREPAID","_N",304
"2168000",24/05/2026,"74","VAS","Success","PREPAID","est1",268
"2168000",24/05/2026,"74","VAS","Success","POSTPAID","esl1",3
"2168000",24/05/2026,"74","VAS","Success","POSTPAID","plw1",28
"2168590603",24/05/2026,"75","VAS","Success","HYB","_N",253
"21685510",24/05/2026,"74","VAS","Success","HYB","_N",24
"2168000",24/05/2026,"74","VAS","Success","PREPAID","kow",26707
"2168000",24/05/2026,"74","VAS","Success","HYB","raf1",29
"2168000",24/05/2026,"74","VAS","Success","PREPAID","viu1",2198
"2168000",24/05/2026,"74","VAS","Success","PREPAID","mel1",731
"2168000",24/05/2026,"74","VAS","Success","PREPAID","se1",5428
"2168000",24/05/2026,"74","VAS","Success","HYB","mel1",17
"2168000",24/05/2026,"74","VAS","Success","HYB","qe3",89
"21685285",24/05/2026,"74","VAS","Success","PREPAID","_N",7
"21685085",24/05/2026,"74","VAS","Success","HYB","_N",13
"21685555",24/05/2026,"74","VAS","Success","PREPAID","_N",8
"21685098",24/05/2026,"75","VAS","Success","PREPAID","_N",8934
"21685856",24/05/2026,"75","VAS","Success","HYB","_N",228
"21685351",24/05/2026,"75","VAS","Success","PREPAID","_N",1051
"21685988",24/05/2026,"74","VAS","Success","HYB","_N",5
"2168000",25/05/2026,"74","VAS","Success","HYB","es1",459
"2168000",25/05/2026,"74","VAS","Success","PREPAID","ra1",4167
"2168000",25/05/2026,"74","VAS","Success","HYB","mo1",91
"2168000",25/05/2026,"74","VAS","Success","PREPAID","taw1",6872
"2168000",25/05/2026,"74","VAS","Success","PREPAID","esp",2642
"2168000",25/05/2026,"74","VAS","Success","PREPAID","raf1",1049
"2168000",25/05/2026,"74","VAS","Success","HYB","ouk1",1977
"2168000",25/05/2026,"74","VAS","Success","HYB","esp",181
"2168000",25/05/2026,"74","VAS","Success","HYB","cpr",612
"2168000",25/05/2026,"74","VAS","Success","PREPAID","kid1",1528
"2168000",25/05/2026,"74","VAS","Success","HYB","tj",689
"21685988",25/05/2026,"74","VAS","Success","PREPAID","_N",135
"216853771",24/05/2026,"75","VAS","Success","HYB","_N",434
"2168799",24/05/2026,"74","VAS","Success","PREPAID","_N",1
"2168000",25/05/2026,"74","VAS","Success","HYB","kow3",678
"21685856",25/05/2026,"75","VAS","Success","HYB","_N",259
"2168000",25/05/2026,"74","VAS","Success","POSTPAID","viu1",1
"21685385",24/05/2026,"74","VAS","Success","HYB","_N",2
"21685285",24/05/2026,"74","VAS","Success","HYB","_N",1
"2168000",25/05/2026,"74","VAS","Success","POSTPAID","raf",3
"2168000",25/05/2026,"74","VAS","Success","PREPAID","dsc",17
"2168000",25/05/2026,"74","VAS","Success","HYB","mel1",13
"2168000",25/05/2026,"74","VAS","Success","POSTPAID","ouk1",18
"2168560602",25/05/2026,"75","VAS","Success","PREPAID","_N",4029
"2168560601",25/05/2026,"75","VAS","Success","HYB","_N",158
"21685351",25/05/2026,"75","VAS","Success","HYB","_N",97
"216855193",25/05/2026,"75","VAS","Success","PREPAID","_N",4194
"21685555",25/05/2026,"74","VAS","Success","HYB","_N",1
"21685666",25/05/2026,"74","VAS","Success","PREPAID","_N",11
"21685351",25/05/2026,"74","VAS","Success","PREPAID","_N",2
"21685115",25/05/2026,"74","VAS","Success","PREPAID","_N",2
"216877630096350",25/05/2026,"74","VAS","Success","PREPAID","_N",1
"2168000",26/05/2026,"74","VAS","Success","HYB","fig",426
"2168000",26/05/2026,"74","VAS","Success","PREPAID","sw1",8832
"216853771",26/05/2026,"75","VAS","Success","HYB","_N",842
"2168000",26/05/2026,"74","VAS","Success","PREPAID","9is",8804
"2168000",26/05/2026,"74","VAS","Success","PREPAID","rtt1",17948
"2168000",26/05/2026,"74","VAS","Success","PREPAID","es1",9518
"2168000",26/05/2026,"74","VAS","Success","HYB","sw1",181
"2168000",26/05/2026,"74","VAS","Success","PREPAID","kid1",1530
"2168000",26/05/2026,"74","VAS","Success","PREPAID","tts",5236
"2168000",26/05/2026,"74","VAS","Success","HYB","tts",208
"2168000",26/05/2026,"74","VAS","Success","HYB","9is",227
"2168000",26/05/2026,"74","VAS","Success","HYB","esl1",386
"2168000",26/05/2026,"74","VAS","Success","PREPAID","taw1",7133
"2168590602",26/05/2026,"75","VAS","Success","PREPAID","_N",12028
"2168000",26/05/2026,"74","VAS","Success","HYB","cf",360
"2168000",26/05/2026,"74","VAS","Success","PREPAID","esp",2817
"2168590603",26/05/2026,"75","VAS","Success","HYB","_N",250
"2168000",26/05/2026,"74","VAS","Success","PREPAID","qe1",206
"2168000",26/05/2026,"74","VAS","Success","POSTPAID","taw1",1
"21685230",26/05/2026,"74","VAS","Success","HYB","_N",9
"2168000",26/05/2026,"74","VAS","Success","HYB","exs1",58
"2168000",26/05/2026,"74","VAS","Success","PREPAID","nj2",18
"2168000",26/05/2026,"74","VAS","Success","PREPAID","se1",5895
"2168000",26/05/2026,"74","VAS","Success","HYB","se1",1234
"21685857",26/05/2026,"75","VAS","Success","PREPAID","_N",4745
"2168000",26/05/2026,"74","VAS","Success","HYB","mo1",86
"2168000",26/05/2026,"74","VAS","Success","HYB","kow2",448
"2168590601",26/05/2026,"75","VAS","Success","HYB","_N",695
"2168560603",26/05/2026,"75","VAS","Success","HYB","_N",244
"2168000",26/05/2026,"74","VAS","Success","HYB","qe1",10
"21685085",26/05/2026,"74","VAS","Success","HYB","_N",10
"21685988",26/05/2026,"74","VAS","Success","HYB","_N",5
"2161810",26/05/2026,"74","VAS","Success","HYB","_N",14
"2168000",26/05/2026,"74","VAS","Success","HYB","nj3",2
"2168000",26/05/2026,"74","VAS","Success","HYB","dsc",1
"21685285",26/05/2026,"74","VAS","Success","HYB","_N",8
"21685230",26/05/2026,"74","VAS","Success","POSTPAID","_N",2
"2168000",27/05/2026,"74","VAS","Success","HYB","gm",191
"2168000",27/05/2026,"74","VAS","Success","HYB","ajw1",76
"2168000",27/05/2026,"74","VAS","Success","HYB","cpr",627
"2168000",27/05/2026,"74","VAS","Success","HYB","tj",710
"2168000",27/05/2026,"74","VAS","Success","PREPAID","taw1",6399
"21685510",27/05/2026,"74","VAS","Success","PREPAID","_N",166
"21685008",27/05/2026,"75","VAS","Success","PREPAID","_N",663
"2168000",27/05/2026,"74","VAS","Success","HYB","too1",21
"2168000",27/05/2026,"74","VAS","Success","HYB","viu1",233
"2168000",27/05/2026,"74","VAS","Success","HYB","kow",1521
"2168000",27/05/2026,"74","VAS","Success","HYB","kow2",442
"2168000",27/05/2026,"74","VAS","Success","HYB","kow3",650
"2168000",27/05/2026,"74","VAS","Success","PREPAID","dsc",18
"21685098",27/05/2026,"75","VAS","Success","HYB","_N",980
"21685555",27/05/2026,"74","VAS","Success","PREPAID","_N",11
"21685035",27/05/2026,"74","VAS","Success","PREPAID","_N",14
"2168590604",27/05/2026,"75","VAS","Success","HYB","_N",82
"2168560602",27/05/2026,"75","VAS","Success","PREPAID","_N",3878
"21685999",27/05/2026,"74","VAS","Success","PREPAID","_N",13
"2168000",27/05/2026,"74","VAS","Success","PREPAID","viu2",2
"216855195",27/05/2026,"75","VAS","Success","PREPAID","_N",9
"21685990",27/05/2026,"74","VAS","Success","HYB","_N",3
"2168000",27/05/2026,"74","VAS","Success","PREPAID","ms",1
"2168000",27/05/2026,"74","VAS","Success","PREPAID","exs2",1
"2168000",28/05/2026,"74","VAS","Success","PREPAID","exs1",605
"2168000",28/05/2026,"74","VAS","Success","PREPAID","cf",5113
"2168000",28/05/2026,"74","VAS","Success","PREPAID","ajw1",5215
"2168000",28/05/2026,"74","VAS","Success","PREPAID","mb1",35188
"2168000",28/05/2026,"74","VAS","Success","HYB","ouk1",1997
"2168000",28/05/2026,"74","VAS","Success","HYB","cpt",38
"2168000",28/05/2026,"74","VAS","Success","POSTPAID","sw1",1
"2168000",28/05/2026,"74","VAS","Success","HYB","foo1",24
"2168000",28/05/2026,"74","VAS","Success","PREPAID","vib1",9
"2168000",28/05/2026,"74","VAS","Success","POSTPAID","plw1",48
"2168000",28/05/2026,"74","VAS","Success","POSTPAID","raf",2
"2168000",28/05/2026,"74","VAS","Success","PREPAID","raf1",863
"2168000",28/05/2026,"74","VAS","Success","HYB","esp",169
"2168590604",28/05/2026,"75","VAS","Success","PREPAID","_N",3075
"2168000",28/05/2026,"74","VAS","Success","POSTPAID","fof1",6
"2161810",28/05/2026,"74","VAS","Success","PREPAID","_N",23
"21685230",28/05/2026,"74","VAS","Success","PREPAID","_N",6
"21687012",28/05/2026,"74","VAS","Success","PREPAID","_N",1
"21685351",28/05/2026,"75","VAS","Success","HYB","_N",115
"2168000",28/05/2026,"74","VAS","Success","HYB","exs2",1
"2168000",28/05/2026,"74","VAS","Success","HYB","sh2",10
"21685990",28/05/2026,"74","VAS","Success","HYB","_N",3
"21685666",28/05/2026,"74","VAS","Success","HYB","_N",1
"2168000",29/05/2026,"74","VAS","Success","PREPAID","mb1",45815
"2168000",29/05/2026,"74","VAS","Success","PREPAID","cpt",486
"2168000",29/05/2026,"74","VAS","Success","HYB","rtt1",897
"2168000",29/05/2026,"74","VAS","Success","HYB","tj",710
"2168000",29/05/2026,"74","VAS","Success","HYB","plw1",4190
"2168000",29/05/2026,"74","VAS","Success","PREPAID","lig1",4079
"2168000",29/05/2026,"74","VAS","Success","PREPAID","mo1",1062
"2168000",29/05/2026,"74","VAS","Success","POSTPAID","mb1",62
"2168000",29/05/2026,"74","VAS","Success","HYB","cpt",36
"2168000",29/05/2026,"74","VAS","Success","HYB","smt1",750
"2168590603",29/05/2026,"75","VAS","Success","HYB","_N",259
"2168000",29/05/2026,"74","VAS","Success","PREPAID","kow2",6916
"2168000",29/05/2026,"74","VAS","Success","HYB","raf1",32
"2168000",29/05/2026,"74","VAS","Success","POSTPAID","plw1",30
"21685510",29/05/2026,"74","VAS","Success","PREPAID","_N",65
"21685098",29/05/2026,"75","VAS","Success","HYB","_N",1022
"21685875",29/05/2026,"75","VAS","Success","PREPAID","_N",4212
"2168000",29/05/2026,"74","VAS","Success","PREPAID","tth",1112
"2168560602",29/05/2026,"75","VAS","Success","HYB","_N",424
"21685555",29/05/2026,"74","VAS","Success","PREPAID","_N",12
"2168000",29/05/2026,"74","VAS","Success","POSTPAID","fof1",7
"2168000",29/05/2026,"74","VAS","Success","POSTPAID","ouk1",12
"2168000",29/05/2026,"74","VAS","Success","PREPAID","nts",2
"21685580",29/05/2026,"74","VAS","Success","HYB","_N",22
"2168000",29/05/2026,"74","VAS","Success","PREPAID","nj2",25
"2168000",29/05/2026,"74","VAS","Success","HYB","sh2",7
"2168000",30/05/2026,"74","VAS","Success","PREPAID","cpr",9871
"2168000",30/05/2026,"74","VAS","Success","PREPAID","kid1",1262
"2168000",30/05/2026,"74","VAS","Success","HYB","rtt1",914
"2168000",30/05/2026,"74","VAS","Success","HYB","cpr",663
"2168000",30/05/2026,"74","VAS","Success","HYB","ra1",350
"216853771",30/05/2026,"75","VAS","Success","HYB","_N",777
"2168000",30/05/2026,"74","VAS","Success","HYB","cpt",48
"2168000",30/05/2026,"74","VAS","Success","HYB","exs1",50
"2168590602",30/05/2026,"75","VAS","Success","PREPAID","_N",9800
"2168000",30/05/2026,"74","VAS","Success","HYB","kid1",97
"2168000",30/05/2026,"74","VAS","Success","POSTPAID","ouk1",18
"2168000",30/05/2026,"74","VAS","Success","POSTPAID","bus1",13
"2168000",30/05/2026,"74","VAS","Success","HYB","taw1",830
"2168000",30/05/2026,"74","VAS","Success","PREPAID","kow2",6718
"2168000",30/05/2026,"74","VAS","Success","HYB","fof1",122
"21685857",30/05/2026,"75","VAS","Success","PREPAID","_N",3868
"21685510",30/05/2026,"74","VAS","Success","HYB","_N",5
"2168560603",30/05/2026,"75","VAS","Success","HYB","_N",232
"21685990",30/05/2026,"74","VAS","Success","HYB","_N",2
"21687588888574585787957",30/05/2026,"74","VAS","Success","PREPAID","_N",2
"21685035",30/05/2026,"74","VAS","Success","HYB","_N",6
"2168000",30/05/2026,"74","VAS","Success","PREPAID","sh2",14
"2168000",30/05/2026,"74","VAS","Success","POSTPAID","fof1",5
"2168000",30/05/2026,"74","VAS","Success","POSTPAID","esl1",2
"2168560602",30/05/2026,"75","VAS","Success","HYB","_N",384
"21685220",30/05/2026,"75","VAS","Success","HYB","_N",285
"21685351",30/05/2026,"75","VAS","Success","HYB","_N",96
"21685857",30/05/2026,"75","VAS","Success","HYB","_N",126
"2168000",30/05/2026,"74","VAS","Success","HYB","mo2",1
"2168000",30/05/2026,"74","VAS","Success","HYB","nj3",3
"21685999",30/05/2026,"74","VAS","Success","PREPAID","_N",13
"216855194",30/05/2026,"75","VAS","Success","PREPAID","_N",231
"21685285",30/05/2026,"74","VAS","Success","HYB","_N",2
"2168000",31/05/2026,"74","VAS","Success","HYB","ra1",326
"2168000",31/05/2026,"74","VAS","Success","PREPAID","ra1",3285
"2168000",31/05/2026,"74","VAS","Success","HYB","cpr",631
"2168000",31/05/2026,"74","VAS","Success","HYB","tts",202
"2168000",31/05/2026,"74","VAS","Success","HYB","foo1",32
"2168000",31/05/2026,"74","VAS","Success","HYB","9is",201
"2168000",31/05/2026,"74","VAS","Success","HYB","gm",169
"2168000",31/05/2026,"74","VAS","Success","PREPAID","fig2",1220
"2168000",31/05/2026,"74","VAS","Success","PREPAID","lig1",3763
"2168000",31/05/2026,"74","VAS","Success","HYB","bus1",1528
"2168000",31/05/2026,"74","VAS","Success","PREPAID","too1",559
"2168000",31/05/2026,"74","VAS","Success","POSTPAID","fig",1
"2168560601",31/05/2026,"75","VAS","Success","PREPAID","_N",4557
"2168000",31/05/2026,"74","VAS","Success","POSTPAID","plw1",36
"2168000",31/05/2026,"74","VAS","Success","POSTPAID","tj",1
"2168000",31/05/2026,"74","VAS","Success","PREPAID","viu1",2090
"21685515",31/05/2026,"75","VAS","Success","PREPAID","_N",4090
"2168000",31/05/2026,"74","VAS","Success","HYB","kow2",375
"2168000",31/05/2026,"74","VAS","Success","HYB","raf1",29
"21685005",31/05/2026,"74","VAS","Success","PREPAID","_N",9
"21685666",31/05/2026,"74","VAS","Success","PREPAID","_N",17
"216855194",31/05/2026,"75","VAS","Success","PREPAID","_N",113
"21685857",31/05/2026,"75","VAS","Success","HYB","_N",129
"216855193",31/05/2026,"75","VAS","Success","HYB","_N",65
"21685035",31/05/2026,"74","VAS","Success","HYB","_N",1
"2168000",31/05/2026,"74","VAS","Success","POSTPAID","lig1",3
"21685940",31/05/2026,"74","VAS","Success","PREPAID","_N",1
"2168560604",31/05/2026,"75","VAS","Success","PREPAID","_N",1
"2168000",01/05/2026,"74","VAS","Success","HYB","tj",816
"2168000",01/05/2026,"74","VAS","Success","HYB","9is",332
"2168000",01/05/2026,"74","VAS","Success","PREPAID","fig",7912
"2168000",01/05/2026,"74","VAS","Success","HYB","mb1",7076
"2168000",01/05/2026,"74","VAS","Success","HYB","fig",702
"2168000",01/05/2026,"74","VAS","Success","PREPAID","raf",12598
"216853771",01/05/2026,"75","VAS","Success","HYB","_N",1176
"2168000",01/05/2026,"74","VAS","Success","HYB","ra1",536
"2168000",01/05/2026,"74","VAS","Success","HYB","cpt",54
"2168000",01/05/2026,"74","VAS","Success","POSTPAID","mb1",59
"2168590604",01/05/2026,"75","VAS","Success","HYB","_N",143
"2168000",01/05/2026,"74","VAS","Success","POSTPAID","bus1",44
"2168000",01/05/2026,"74","VAS","Success","POSTPAID","smt1",1
"21685988",01/05/2026,"74","VAS","Success","PREPAID","_N",115
"21685804",01/05/2026,"74","VAS","Success","PREPAID","_N",3
"2168000",01/05/2026,"74","VAS","Success","HYB","se1",1546
"2168000",01/05/2026,"74","VAS","Success","HYB","mel1",45
"21685856",01/05/2026,"75","VAS","Success","PREPAID","_N",1959
"21685875",01/05/2026,"75","VAS","Success","HYB","_N",443
"2168000",01/05/2026,"74","VAS","Success","POSTPAID","viu1",3
"2168000",01/05/2026,"74","VAS","Success","PREPAID","dsc",9
"2168000",01/05/2026,"74","VAS","Success","POSTPAID","qe3",15
"21685230",01/05/2026,"74","VAS","Success","PREPAID","_N",10
"21685990",01/05/2026,"74","VAS","Success","HYB","_N",4
"2168000",01/05/2026,"74","VAS","Success","PREPAID","ich1",1
"21685220",01/05/2026,"75","VAS","Success","HYB","_N",375
"21685351",01/05/2026,"75","VAS","Success","PREPAID","_N",1018
"2168779",01/05/2026,"74","VAS","Success","PREPAID","_N",1
"2168000",01/05/2026,"74","VAS","Success","HYB","dst",5
"216855195",01/05/2026,"75","VAS","Success","PREPAID","_N",4
"2168000",01/05/2026,"74","VAS","Success","PREPAID","bus2",2
"21685285",01/05/2026,"74","VAS","Success","HYB","_N",1
"2168000",02/05/2026,"74","VAS","Success","PREPAID","kow2",6830
"2168000",02/05/2026,"74","VAS","Success","PREPAID","9is",7104
"2168000",02/05/2026,"74","VAS","Success","PREPAID","cpr",9468
"2168000",02/05/2026,"74","VAS","Success","HYB","kow",1571
"2168000",02/05/2026,"74","VAS","Success","PREPAID","sw1",7403
"2168000",02/05/2026,"74","VAS","Success","HYB","rtt1",1182
